URL,1,2,3,4,5,6,7,8,9
https://www.nytimes.com/1985/02/06/business/filing-by-disney.html,https:,,www.nytimes.com,1985,02,06,business,filing-by-disney.html,
https://www.nytimes.com/1991/11/18/business/the-media-business-disney-picks-a-publisher.html,https:,,www.nytimes.com,1991,11,18,business,the-media-business-disney-picks-a-publisher.html,
https://www.nytimes.com/1986/01/04/business/disney-change.html,https:,,www.nytimes.com,1986,01,04,business,disney-change.html,
https://www.nytimes.com/2010/06/02/business/media/02disney.html,https:,,www.nytimes.com,2010,06,02,business,media,02disney.html
https://www.nytimes.com/2009/08/31/arts/television/31arts-WIZARDSHELPD_BRF.html,https:,,www.nytimes.com,2009,08,31,arts,television,31arts-WIZARDSHELPD_BRF.html
https://json8.nytimes.com/slideshow/2014/03/04/movies/disney-posters-on-display.html,https:,,json8.nytimes.com,slideshow,2014,03,04,movies,disney-posters-on-display.html
https://www.nytimes.com/1984/04/12/business/disney-holdings.html,https:,,www.nytimes.com,1984,04,12,business,disney-holdings.html,
https://www.nytimes.com/1986/06/19/business/disney-and-france.html,https:,,www.nytimes.com,1986,06,19,business,disney-and-france.html,
https://www.nytimes.com/2017/12/07/business/lasseter-disney-pixar.html,https:,,www.nytimes.com,2017,12,07,business,lasseter-disney-pixar.html,
https://www.nytimes.com/1999/09/24/business/disney-promotes-executive.html,https:,,www.nytimes.com,1999,09,24,business,disney-promotes-executive.html,
https://www.nytimes.com/2005/07/26/business/disney-selects-new-chief-of-miramax.html,https:,,www.nytimes.com,2005,07,26,business,disney-selects-new-chief-of-miramax.html,
https://www.nytimes.com/2013/06/23/nyregion/the-disney-world-urbanism-of-a-ceo-candidate.html,https:,,www.nytimes.com,2013,06,23,nyregion,the-disney-world-urbanism-of-a-ceo-candidate.html,
https://www.nytimes.com/1991/05/17/business/company-news-disney-center-in-singapore.html,https:,,www.nytimes.com,1991,05,17,business,company-news-disney-center-in-singapore.html,
https://www.nytimes.com/1987/03/25/business/disney-in-france.html,https:,,www.nytimes.com,1987,03,25,business,disney-in-france.html,
https://www.nytimes.com/2004/02/12/business/bidding-for-disney-excerpts-from-comcast-letter-informing-disney-of-bid.html,https:,,www.nytimes.com,2004,02,12,business,bidding-for-disney-excerpts-from-comcast-letter-informing-disney-of-bid.html,
https://www.nytimes.com/2007/05/09/business/media/09disney.html,https:,,www.nytimes.com,2007,05,09,business,media,09disney.html
